Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,lobe_specular,lobe_forward_scatter,lobe_backscatter,lobe_residual
1,0,6.0,57.0,6.0,21.6514285535,7.80301634191,-11.815831251,303.440236952,14.159835175,0.0442728270185,True,False,False,False
1,0,80.0,350.0,80.0,9.96845279985,11.6786273665,-12.9072997096,312.139045363,17.406571258,0.0183414925684,False,False,True,False
1,0,8.0,208.0,8.0,15.2682352165,10.8278476798,-14.6246218584,306.515684571,18.196753828,0.0293817226666,True,False,False,False
1,0,40.0,105.0,40.0,10.1201367174,11.4458158423,-12.9586005578,311.452879073,17.2896509135,0.0185470201651,False,True,False,False
1,0,50.0,39.0,50.0,9.42299574531,11.2789760125,-12.4861218159,312.092165661,16.8261266456,0.0171246857748,False,False,True,False
1,0,60.0,191.0,60.0,9.64120926904,11.6336854177,-12.8997078752,312.045926073,17.3708117157,0.0176942386636,False,False,True,False
1,0,70.0,191.0,70.0,9.63752730031,11.6926101011,-13.1269840608,311.692441418,17.5793868354,0.0177124015439,False,False,True,False
1,0,6.0,0.0,6.0,17.5153260203,9.65281837732,-13.7261203339,305.116591933,16.7804434401,0.0341146632321,True,False,False,False
1,0,40.0,330.0,40.0,10.173329062,11.379669461,-13.1254863591,310.924970962,17.3716800916,0.0186878703182,False,True,False,False
1,0,60.0,304.0,60.0,9.49664475526,11.3911051151,-12.6555347165,311.990023494,17.0270324691,0.0173005222085,False,False,True,False
1,0,8.0,69.0,8.0,16.5617069442,9.93131550799,-13.9764467763,305.396654424,17.1456143725,0.0319164699776,True,False,False,False
1,0,60.0,248.0,60.0,9.44960854627,11.3762167468,-12.6993843579,311.854253896,17.0497117436,0.0172872754856,False,False,True,False
1,0,60.0,270.0,60.0,9.23246098422,11.5231253006,-12.7823335839,312.034292761,17.2096039624,0.0168590836005,False,False,True,False
1,0,80.0,150.0,80.0,9.58982382235,11.3167422573,-12.6243539214,311.873732797,16.9541430703,0.0175295941352,False,False,True,False
1,0,60.0,146.0,60.0,9.39264011534,11.3793120964,-12.7736185558,311.696081723,17.1071352013,0.0171429818842,False,False,True,False
1,0,60.0,214.0,60.0,9.45469211994,11.4231187353,-12.6003506083,312.194555699,17.007541771,0.0172426674597,False,False,True,False
1,0,60.0,180.0,60.0,9.18083079009,11.127666158,-12.3724210373,311.96798508,16.6403652739,0.016625174532,False,False,True,False
1,0,8.0,235.0,8.0,16.3344329211,10.1067316749,-13.8170174487,306.184344818,17.1188783606,0.0312475971189,True,False,False,False
1,0,8.0,42.0,8.0,16.3741112287,9.98751970632,-14.0312795706,305.443409932,17.2228730552,0.0314733419014,True,False,False,False
1,0,30.0,340.0,30.0,11.0001844151,11.4235155752,-13.8026614203,309.612223984,17.9167566925,0.0202993239023,False,True,False,False
1,0,8.0,318.0,8.0,14.2777438967,11.365021444,-15.0290828071,307.096641929,18.8424266602,0.0274800167171,True,False,False,False
1,0,4.0,332.0,4.0,25.2346093964,6.25915141829,-9.87948125546,302.356327919,11.6953463546,0.0545336227026,True,False,False,False
1,0,30.0,80.0,30.0,11.238409323,11.1959869913,-13.4491512976,309.776295594,17.4994227143,0.0206051922348,False,True,False,False
1,0,60.0,112.0,60.0,9.75979410151,11.6327965055,-13.1404989921,311.517275194,17.5497768732,0.0180558549908,False,False,True,False
1,0,80.0,160.0,80.0,9.42931519398,11.3003549584,-12.6128985049,311.858318697,16.9346753993,0.0172765698139,False,False,True,False
1,0,80.0,180.0,80.0,9.42988042875,11.4538810611,-12.6737376021,312.105674985,17.0825939531,0.0172434724326,False,False,True,False
1,0,40.0,150.0,40.0,10.0791703974,11.3031033513,-12.9856101799,311.037386245,17.2158710821,0.0184209795525,False,True,False,False
1,0,50.0,321.0,50.0,9.80229055762,11.743664644,-13.032562332,312.022069237,17.5431280052,0.0180597658166,False,False,True,False
1,0,40.0,120.0,40.0,10.1690175335,11.4825124602,-13.1939473096,311.032606636,17.4908072429,0.0186910364404,False,True,False,False
1,0,70.0,85.0,70.0,9.41597236715,11.440501356,-12.7220428317,311.96397111,17.1095132919,0.0171992517983,False,False,True,False
1,0,20.0,28.0,20.0,12.3731494649,11.3414424857,-14.2049878389,308.604310159,18.177183422,0.0230117526927,False,True,False,False
1,0,8.0,14.0,8.0,14.5737998828,11.2546374475,-15.1441531865,306.618519665,18.8682866156,0.0280531174308,True,False,False,False
1,0,8.0,263.0,8.0,18.2039316899,9.25796637964,-13.2525053056,304.937470451,16.1659778041,0.0356407867866,True,False,False,False
1,0,70.0,328.0,70.0,9.67410544176,11.4378341857,-12.6575793123,312.102077364,17.0598465675,0.01769434051,False,False,True,False
1,0,60.0,90.0,60.0,9.5430070898,11.4464366664,-12.5294089976,312.413747276,16.9707690512,0.0173249648753,False,False,True,False
1,0,50.0,13.0,50.0,9.45818348529,11.2517823255,-12.6502434093,311.651552579,16.9301879439,0.0171729771998,False,False,True,False
1,0,30.0,0.0,30.0,11.11732391,11.3001823114,-13.6373003239,309.645930925,17.7107334798,0.0203885150064,False,True,False,False
1,0,70.0,318.0,70.0,9.44862739187,11.2775453154,-12.6204771664,311.783688319,16.9251136554,0.0171886931899,False,False,True,False
1,0,50.0,283.0,50.0,9.68188747996,11.5467542805,-12.8584220936,311.923570964,17.2819719115,0.0177093307152,False,False,True,False
1,0,40.0,225.0,40.0,10.1910036156,11.4244548608,-13.1421623139,311.000366162,17.4136325662,0.0186987909612,False,True,False,False
1,0,30.0,20.0,30.0,11.216981371,11.1810420589,-13.3957828458,309.85069895,17.4488595494,0.0205297969766,False,True,False,False
1,0,4.0,222.0,4.0,31.3000019087,5.06592270286,-8.30679604655,301.377043287,9.72966769167,0.0781998854549,True,False,False,False
1,0,10.0,309.0,10.0,13.5671856674,11.5133159601,-15.2101220808,307.1239339,19.0762747441,0.0260119494463,True,False,False,False
1,0,20.0,111.0,20.0,12.3511215264,11.0924163935,-14.1161463456,308.160133962,17.9529186791,0.0229767020432,False,True,False,False
1,0,6.0,76.0,6.0,23.6164072777,6.90694226912,-10.8273049466,302.534572276,12.8427560872,0.049911251772,True,False,False,False
1,0,8.0,125.0,8.0,15.0676477291,10.9928957583,-14.9003446899,306.418465683,18.5165879425,0.0290457198578,True,False,False,False
1,0,40.0,75.0,40.0,10.2896318916,11.1490346146,-12.5646395676,311.583741138,16.7979504792,0.0186858340302,False,True,False,False
1,0,8.0,0.0,8.0,14.9506518503,10.8392799393,-14.7501596779,306.310621626,18.3045677394,0.0286515401327,True,False,False,False
1,0,4.0,111.0,4.0,32.1270302145,4.43345782101,-7.9563341103,299.127587509,9.10817219454,0.0810546266445,True,False,False,False
1,0,50.0,206.0,50.0,9.18148045545,11.254804967,-12.4699990544,312.067849331,16.797961521,0.0166212108764,False,False,True,False
1,0,40.0,315.0,40.0,10.0555930132,11.4906933705,-13.0055068994,311.461408628,17.3545165259,0.018315278254,False,True,False,False
1,0,50.0,270.0,50.0,9.83846909574,11.3328331862,-12.5982980832,311.973050335,16.9455074465,0.0179177189498,False,False,True,False
1,15,40.0,180.0,25.0,11.0468835425,11.3455478817,-13.4091395368,310.234746923,17.5649218573,0.0202117206043,False,True,False,False
1,15,16.0,180.0,1.0,45.9558652417,1.89212937194,-4.85590960379,291.288623343,5.21152680511,0.161117664009,True,False,False,False
1,15,22.0,159.0,9.56200167104,13.3264235915,11.6888309242,-14.8002991447,308.300617435,18.8594173597,0.0254201901018,True,False,False,False
1,15,60.0,281.0,63.883724494,10.026408308,11.6082836628,-12.779667063,312.250126285,17.2647658495,0.0184082582932,False,False,True,False
1,15,70.0,53.0,79.3972545964,10.1594799397,11.7278908407,-13.0091682992,312.034964997,17.5151900763,0.0186821622396,False,False,True,False
1,15,60.0,112.0,55.4636699598,10.0759231981,11.5689724404,-12.9903362978,311.687715929,17.39511312,0.0184410881791,False,False,True,False
1,15,80.0,0.0,95.0,9.63658541156,11.2482145447,-12.5005920393,311.98134137,16.8162757999,0.0174793757494,False,False,False,True
1,15,80.0,250.0,75.231881111,9.74984456768,11.3828738636,-12.7489802557,311.759939054,17.0911180136,0.0178506879327,False,False,True,False
1,15,70.0,21.0,84.0702118443,9.79375464661,11.6375493236,-12.8411303726,312.185116831,17.3299504762,0.0179948605651,False,False,True,False
1,15,50.0,334.0,63.7247400064,10.034362137,11.4962228944,-12.6504410705,312.26332666,17.0937649485,0.0183118208616,False,False,True,False
1,15,24.0,180.0,9.0,12.9422690156,11.6375336976,-14.6733711113,308.418133179,18.7280540989,0.0246627431042,True,False,False,False
1,15,16.0,202.0,5.92771564738,24.2916163882,6.18110047709,-9.8209179843,302.185536909,11.6041558574,0.0514574745187,True,False,False,False
1,15,50.0,129.0,41.7843053443,10.728251096,11.2785249196,-13.1401326351,310.640368892,17.316703209,0.0196718248884,False,True,False,False
1,15,70.0,138.0,59.2624320224,9.71676354966,11.5054205619,-12.6869953987,312.203855205,17.1270124234,0.0177791005224,False,False,True,False
1,15,40.0,315.0,51.5154329146,10.4978006734,11.746836327,-13.363200081,311.316882178,17.7922252711,0.019456572065,False,False,True,False
1,15,80.0,70.0,85.3795453385,9.90438634477,11.8484624322,-13.0822322602,312.166858698,17.6502369082,0.0182638219818,False,False,True,False
1,15,8.0,152.0,8.76191732106,38.592202139,3.19399974403,-5.50218419649,300.135023499,6.36204882856,0.112957342422,True,False,False,False
1,15,70.0,233.0,61.5277068365,10.1311198393,11.6481551772,-12.8837154447,312.116704985,17.3686396327,0.0186836280227,False,False,True,False
1,15,80.0,90.0,80.3440641948,9.87951144419,11.6578801687,-12.7648627465,312.404794012,17.28721756,0.0181254966282,False,False,True,False
1,15,70.0,148.0,57.5461463987,9.77568782644,11.7461389717,-12.9674896429,312.170737136,17.496501604,0.0179905744583,False,False,True,False
1,15,22.0,169.0,7.79283289733,13.2223670003,11.7797396743,-14.5438694977,309.00558227,18.7159399112,0.0251379356638,True,False,False,False
1,15,6.0,171.0,9.12118468773,37.5873856153,3.68577987395,-5.45526840757,304.044406519,6.58368640489,0.107725472752,True,False,False,False
1,15,12.0,142.0,9.16919787704,26.5955461128,5.87639605672,-8.91209015663,303.399799837,10.6750822749,0.0591298091599,True,False,False,False
1,15,60.0,56.0,69.0456966048,10.2155095585,11.7592533439,-13.052825278,312.015599837,17.5686165347,0.018867967113,False,False,True,False
1,15,60.0,90.0,61.1209059826,10.1654566151,11.501458539,-12.8706611407,311.784557265,17.2608651789,0.0186268681108,False,False,True,False
1,15,80.0,210.0,67.1406757718,9.95561285694,11.6836683418,-12.882593163,312.205969984,17.3916449056,0.0183456031274,False,False,True,False
1,15,22.0,175.0,7.17136888088,13.3004442208,11.2492182615,-14.2026219932,308.381062486,18.1179298755,0.0250209626907,True,False,False,False
1,15,70.0,212.0,57.5461463987,10.0504642388,11.7172897025,-12.9205717936,312.20396801,17.4423637574,0.0185339026687,False,False,True,False
1,15,80.0,290.0,85.3795453385,9.60366936499,11.4141530788,-12.6004117939,312.172032218,17.0015666302,0.0174968086953,False,False,True,False
1,15,40.0,15.0,54.6025278243,10.6290034805,11.4854696081,-13.4417742394,310.512591685,17.680421568,0.0195391835172,False,False,True,False
1,15,14.0,188.0,2.23638079188,88.0796649784,-0.0771364223965,-1.50047404338,267.057127188,1.50245545109,0.727026998731,True,False,False,False
1,15,14.0,196.0,4.11491659626,52.068182607,1.24229475047,-4.02529358349,287.151384498,4.21263393619,0.209936016351,True,False,False,False
1,15,80.0,140.0,68.7163079317,10.0307443125,11.8384340402,-13.1361139981,312.025580601,17.6834954547,0.0184963882197,False,False,True,False
1,15,20.0,111.0,20.0495348188,12.7999955132,11.6147214501,-14.8443828034,308.040766675,18.8482745942,0.0242511355696,False,True,False,False
1,15,80.0,220.0,68.7163079317,10.2342617041,11.6249490866,-12.7597827535,312.335451591,17.2612715981,0.0188150605818,False,False,True,False
1,15,60.0,45.0,71.0665763772,9.86768788775,11.6621876571,-12.8072577585,312.320746128,17.3214454432,0.0181016295994,False,False,True,False
1,15,20.0,305.0,31.0297650244,12.9601760976,11.5915219307,-14.7394240789,308.182564471,18.751373359,0.0246476332559,False,True,False,False
1,15,50.0,154.0,36.9570655406,10.8301660583,11.3043346602,-12.8906500461,311.248839167,17.1451696031,0.0197848424053,False,True,False,False
1,15,16.0,144.0,9.52173165396,18.1916803054,8.94149218278,-11.7234312079,307.332862371,14.7441215995,0.0348274485928,True,False,False,False
1,15,60.0,304.0,69.0456966048,10.0768617025,11.7327995674,-13.0408774402,311.977525475,17.5420372277,0.0186512369975,False,False,True,False
1,15,20.0,222.0,13.2304175724,13.1191605278,11.2634450907,-14.2899297568,308.245481526,18.1952545397,0.0247751719146,True,False,False,False
1,15,40.0,270.0,42.2735153911,10.2668817823,11.5448048783,-13.1829218747,311.20991236,17.5234685161,0.0189933647564,False,True,False,False
1,15,60.0,191.0,45.3327235151,10.4764243581,11.7094073737,-13.2501939875,311.46754424,17.6826995041,0.0193229233063,False,False,True,False
1,15,70.0,95.0,69.4170385882,9.6671617603,11.5150844585,-12.6578860985,312.293299365,17.1119622068,0.0175591028552,False,False,True,False
1,15,70.0,265.0,69.4170385882,10.1763181961,11.7834481277,-13.1515322343,311.859555059,17.6582119675,0.0187944463867,False,False,True,False
1,15,18.0,174.0,3.44647011992,23.0891763782,6.48617529627,-9.85221147293,303.358794476,11.7956153244,0.0473663792863,True,False,False,False
1,15,18.0,199.0,6.13537903085,17.7742854689,8.7916030137,-12.0122658598,306.199855332,14.8857923752,0.0337388124925,True,False,False,False
1,15,50.0,231.0,41.7843053443,10.2193773057,11.347991449,-12.8550357818,311.436976909,17.1472696042,0.0187538355237,False,True,False,False
1,15,16.0,158.0,5.92771564738,28.0854049546,5.4681514697,-7.17829161093,307.298781123,9.02377697791,0.0636143289303,True,False,False,False
1,15,10.0,257.0,15.979278368,13.7193242198,11.3776871036,-14.8418399127,307.473609964,18.7011223145,0.0261470408144,False,True,False,False
1,15,16.0,194.0,3.86249543887,34.001337784,3.92455842112,-5.93363553832,303.480998661,7.11408388356,0.0886133240143,True,False,False,False
1,15,18.0,180.0,3.0,24.0647020038,6.00492134035,-9.20027904271,303.132044466,10.9865469902,0.0501668322242,True,False,False,False
1,15,30.0,0.0,45.0,12.3410170399,11.7961674152,-14.4148449282,309.294652571,18.6262535146,0.023381797912,False,True,True,False
1,15,14.0,213.0,8.21204893819,19.7749785324,7.9910365895,-11.048563906,305.876888986,13.635520898,0.0383779670381,True,False,False,False
1,15,40.0,150.0,27.8689586025,11.3454691497,11.3056316665,-13.3539564527,310.251682138,17.497012897,0.0208481449654,False,True,False,False
1,15,60.0,270.0,61.1209059826,9.82620334033,11.1950184812,-12.7333047304,311.321673286,16.9548072283,0.0178637897602,False,False,True,False
1,15,30.0,320.0,42.4910501367,11.5218648809,11.5888012246,-13.9726126701,309.672108804,18.1530773879,0.0214638898895,False,True,False,False
1,15,50.0,257.0,48.2804176438,10.111523332,11.565900926,-12.9359556967,311.799561014,17.3524930202,0.0186443013116,False,False,True,False
1,15,40.0,120.0,34.6011521843,11.6093801316,11.2882024257,-13.3917190802,310.128345636,17.5146125828,0.0212963773774,False,True,False,False
1,15,14.0,180.0,1.0,105.191138579,-0.453856528853,-1.65362209941,254.65240734,1.71477456141,1.14316673941,True,False,False,False
1,15,80.0,130.0,70.6359365767,9.77525590523,11.2302534154,-12.4729832626,311.998804706,16.7837392509,0.0178192908044,False,False,True,False
1,15,20.0,186.0,5.30925224582,15.6612026612,9.57220759992,-12.8846034589,306.609332465,16.0511733101,0.0291372101315,True,False,False,False
1,15,80.0,260.0,77.7608903883,9.7782090437,11.611936199,-12.9640280824,311.850941977,17.4041111928,0.0179982192296,False,False,True,False
1,15,80.0,100.0,77.7608903883,9.97702109401,11.7306256959,-12.8739427133,312.339512284,17.4168303719,0.0183443827522,False,False,True,False
1,15,80.0,190.0,65.2445602955,10.1804884283,11.7848132112,-12.9861735461,312.223405519,17.5363201896,0.0188140603585,False,False,True,False
1,15,20.0,197.0,7.10241042552,15.6482728148,10.1364550317,-13.1716457143,307.580668937,16.6204684481,0.029510330445,True,False,False,False
1,15,70.0,11.0,84.7429468736,9.98335868777,11.4032569309,-12.7419092222,311.826665643,17.0994303782,0.0182807308866,False,False,True,False
1,15,70.0,0.0,85.0,9.75869030584,11.411948388,-12.8332816524,311.644977227,17.173400478,0.0178587805421,False,False,True,False
1,15,70.0,106.0,66.5840133702,9.86916112061,11.4691469735,-12.7718624534,311.923875231,17.1657159137,0.0180102105226,False,False,True,False
1,15,70.0,85.0,71.9908476366,10.1249176357,11.7251216537,-13.0428220304,311.954629721,17.5383489619,0.0187876841098,False,False,True,False
1,15,50.0,64.0,57.7258684145,10.5348027636,11.6496463237,-13.2262864047,311.373436343,17.6252350772,0.0193991378117,False,False,True,False
1,15,50.0,193.0,35.5044438484,10.4075040928,11.1535789863,-12.8716222362,310.909738781,17.0317639485,0.0189068510612,False,True,False,False
1,15,24.0,170.0,9.56799649858,12.4413824674,11.5827781707,-14.4561318473,308.702975541,18.5240518823,0.0232953935193,True,False,False,False
1,15,10.0,103.0,15.979278368,14.1830925333,11.7717070051,-15.3137974589,307.54946003,19.3154207417,0.0274995301808,False,True,False,False
1,15,20.0,28.0,33.9511865877,14.2242775733,11.8821764204,-15.4462263323,307.569672996,19.4877403614,0.0277624503625,False,True,False,False
1,15,60.0,22.0,74.0296224609,9.88265944806,11.728955033,-13.0547024576,311.93800627,17.5497476456,0.0182601948089,False,False,True,False
1,15,80.0,150.0,67.1406757718,10.1312198637,11.7274578268,-12.8767192841,312.32565719,17.4167495992,0.0186025235401,False,False,True,False
1,15,30.0,340.0,44.3640835555,11.9281675491,11.4674019875,-14.1645169539,308.993164568,18.2245671795,0.0223179434161,False,True,False,False
1,15,18.0,154.0,7.88929119492,16.1888404024,9.38161096842,-13.0239096003,305.766621956,16.051069922,0.0305123886259,True,False,False,False
1,15,10.0,158.0,6.82097838431,68.3495864631,0.344826852994,-1.86540827143,280.473090143,1.89701174948,0.388577060891,True,False,False,False
1,15,22.0,196.0,8.58700657922,13.5937212755,11.0539773939,-14.0406033352,308.212880821,17.8697777893,0.0256215686837,True,False,False,False
1,15,40.0,225.0,30.9540127645,10.546498926,11.3776639949,-13.007494134,311.176210656,17.2813813576,0.0192437104942,False,True,False,False
1,15,16.0,209.0,7.73420261459,17.7615923213,8.96087358425,-12.0271634687,306.688061498,14.998330457,0.0339070941781,True,False,False,False
1,15,60.0,68.0,66.4845000409,10.355758455,11.7983033029,-13.0695843974,312.073507447,17.6072143495,0.0191386424394,False,False,True,False
1,15,40.0,345.0,54.6025278243,10.7694438344,11.3417166811,-13.0866590869,310.914246888,17.3174820147,0.0198001704019,False,False,True,False
1,15,20.0,180.0,5.0,15.1609871902,10.1252019076,-13.2158348559,307.457230313,16.6486637484,0.0283800495372,True,False,False,False
